#Organism group	Strain	Isolate identifiers	Serovar	Isolate	Create date	Location	Isolation source	Isolation type	SNP cluster	Min-same	Min-diff	BioSample	Assembly	AMR genotypes core	Computed types
Salmonella enterica	HZ105	"HZ105"	Uganda	PDT001098700.1	2021-07-27T19:01:34Z	Kenya	feces	clinical	PDS000074056.7			SAMN13906311	GCA_019362605.1		antigen_formula=3,10:l,z13:1,5,serotype=Uganda
Salmonella enterica	HZ106	"HZ106"	Aberdeen	PDT001098701.1	2021-07-27T19:01:36Z	Kenya	feces	clinical				SAMN13906312	GCA_019362595.1		antigen_formula=11:i:1,2,serotype=Aberdeen
Salmonella enterica	HZ103	"HZ103"	Kenya	PDT001098702.1	2021-07-27T19:01:51Z	Kenya	feces	clinical	PDS000093720.3	9		SAMN13906309	GCA_019362635.1		antigen_formula=7:l,z13:e,n,x,serotype=Kenya
Salmonella enterica	HZ104	"HZ104"	Typhimurium	PDT001098703.1	2021-07-27T19:01:57Z	Kenya	feces	clinical	PDS000041999.97	10	37	SAMN13906310	GCA_019362655.1	aac(3)-IIe=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-15=COMPLETE,blaOXA-1=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,catB3=PARTIAL,dfrA14=COMPLETE,dfrA1=COMPLETE,gyrB_S464Y=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ102	"HZ102"	Typhimurium	PDT001098704.1	2021-07-27T19:02:02Z	Kenya	feces	clinical	PDS000041999.97	15	22	SAMN13906308	GCA_019362675.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ100	"HZ100"	Enteritidis	PDT001098705.1	2021-07-27T19:02:04Z	Kenya	feces	clinical	PDS000065758.678	2	8	SAMN13906306	GCA_019362685.1		antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ098	"HZ098"		PDT001098707.1	2021-07-27T19:02:22Z	Kenya	feces	clinical				SAMN13906305	GCA_019362735.1		antigen_formula=7:l,v:e,n,z15,serotype=Potsdam
Salmonella enterica	HZ097	"HZ097"	Typhimurium	PDT001098708.1	2021-07-27T19:02:27Z	Kenya	feces	clinical	PDS000042323.4	11		SAMN13906304	GCA_019362755.1	tet(C)=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ094	"HZ094"	42:r:-	PDT001098709.1	2021-07-27T19:02:49Z	Kenya	feces	clinical	PDS000093712.4	32	26	SAMN13906301	GCA_019362775.1		antigen_formula=42:r:-,serotype=II 42:r:-
Salmonella enterica	HZ093	"HZ093"	Bovismorbificans	PDT001098710.1	2021-07-27T19:02:53Z	Kenya	feces	clinical	PDS000093730.1	2		SAMN13906300	GCA_019362785.1		antigen_formula=8:r:1,5,serotype=Bovismorbificans
Salmonella enterica	HZ096	"HZ096"	Typhimurium	PDT001098711.1	2021-07-27T19:02:53Z	Kenya	feces	clinical	PDS000041999.97	7	29	SAMN13906303	GCA_019362795.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ095	"HZ095"	Infantis	PDT001098712.1	2021-07-27T19:02:53Z	Kenya	feces	clinical	PDS000106163.10	23		SAMN13906302	GCA_019362815.1		antigen_formula=7:r:1,5,serotype=Infantis
Salmonella enterica	HZ092	"HZ092"	Enteritidis	PDT001098713.1	2021-07-27T19:02:54Z	Kenya	feces	clinical	PDS000084711.184	18	28	SAMN13906299	GCA_019362835.1	blaTEM=PARTIAL_END_OF_CONTIG	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ087	"HZ087"	Indiana	PDT001098714.1	2021-07-27T19:03:24Z	Kenya	feces	clinical				SAMN13906294	GCA_019362875.1		antigen_formula=4:z:1,7,serotype=Indiana
Salmonella enterica	HZ088	"HZ088"	Saintpaul	PDT001098715.1	2021-07-27T19:03:27Z	Kenya	feces	clinical				SAMN13906295	GCA_019362885.1		antigen_formula=4:e,h:1,2,serotype=Saintpaul
Salmonella enterica	HZ091	"HZ091"	Bovismorbificans	PDT001098716.1	2021-07-27T19:03:31Z	Kenya	feces	clinical	PDS000093730.1	2		SAMN13906298	GCA_019362905.1		antigen_formula=8:r:1,5,serotype=Bovismorbificans
Salmonella enterica	HZ089	"HZ089"	Typhimurium	PDT001098717.1	2021-07-27T19:03:34Z	Kenya	feces	clinical	PDS000042323.4	29		SAMN13906296	GCA_019362925.1	tet(C)=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ090	"HZ090"	Enteritidis	PDT001098718.1	2021-07-27T19:03:36Z	Kenya	feces	clinical	PDS000074062.23	1		SAMN13906297	GCA_019362955.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ085	"HZ085"	Enteritidis	PDT001098719.1	2021-07-27T19:03:53Z	Kenya	feces	clinical	PDS000065758.678	4	8	SAMN13906292	GCA_019362975.1		antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ086	"HZ086"	Heidelberg	PDT001098720.1	2021-07-27T19:03:57Z	Kenya	feces	clinical	PDS000073976.8	7		SAMN13906293	GCA_019362995.1	fosA7=COMPLETE	antigen_formula=4:r:1,2,serotype=Heidelberg
Salmonella enterica	HZ084	"HZ084"	Fulica	PDT001098721.1	2021-07-27T19:04:06Z	Kenya	feces	clinical				SAMN13906291	GCA_019363015.1		antigen_formula=16:a:-,serotype=I 16:a:-
Salmonella enterica	HZ083	"HZ083"	Aberdeen	PDT001098722.1	2021-07-27T19:04:10Z	Kenya	feces	clinical	PDS000093724.2			SAMN13906290	GCA_019363035.1		antigen_formula=11:i:1,2,serotype=Aberdeen
Salmonella enterica	HZ082	"HZ082"	Heidelberg	PDT001098723.1	2021-07-27T19:04:18Z	Kenya	feces	clinical	PDS000093739.1	32		SAMN13906289	GCA_019363055.1	fosA7=COMPLETE	antigen_formula=4:r:1,2,serotype=Heidelberg
Salmonella enterica	HZ081	"HZ081"	Heidelberg	PDT001098724.1	2021-07-27T19:04:27Z	Kenya	feces	clinical				SAMN13906288	GCA_019363075.1	fosA7=COMPLETE	antigen_formula=4:r:1,2,serotype=Heidelberg
Salmonella enterica	HZ080	"HZ080"	Enteritidis	PDT001098725.1	2021-07-27T19:04:33Z	Kenya	feces	clinical	PDS000065758.678	3	9	SAMN13906287	GCA_019363095.1		antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ078	"HZ078"	Heidelberg	PDT001098726.1	2021-07-27T19:04:36Z	Kenya	feces	clinical	PDS000073976.8	10		SAMN13906285	GCA_019363115.1	fosA7=COMPLETE	antigen_formula=4:r:1,2,serotype=Heidelberg
Salmonella enterica	HZ079	"HZ079"	Enteritidis	PDT001098727.1	2021-07-27T19:04:46Z	Kenya	feces	clinical	PDS000121802.26	2	6	SAMN13906286	GCA_019363135.1		antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ076	"HZ076"	Heidelberg	PDT001098729.1	2021-07-27T19:05:08Z	Kenya	feces	clinical	PDS000093716.2			SAMN13906283	GCA_019363175.1	fosA7=COMPLETE	antigen_formula=4:r:1,2,serotype=Heidelberg
Salmonella enterica	HZ073	"HZ073"	Newport	PDT001098730.1	2021-07-27T19:05:09Z	Kenya	feces	clinical	PDS000002190.84	13	21	SAMN13906280	GCA_019363185.1		antigen_formula=8:e,h:1,2,serotype=Newport
Salmonella enterica	HZ075	"HZ075"	Aberdeen	PDT001098731.1	2021-07-27T19:05:12Z	Kenya	feces	clinical				SAMN13906282	GCA_019363215.1		antigen_formula=11:i:1,2,serotype=Aberdeen
Salmonella enterica	HZ074	"HZ074"	Typhimurium	PDT001098732.1	2021-07-27T19:05:30Z	Kenya	feces	clinical	PDS000041999.97	3	25	SAMN13906281	GCA_019363235.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ072	"HZ072"	Typhimurium	PDT001098733.1	2021-07-27T19:05:31Z	Kenya	blood	clinical	PDS000041999.97	7	22	SAMN13906279	GCA_019363245.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ071	"HZ071"	Enteritidis	PDT001098734.1	2021-07-27T19:05:36Z	Kenya	blood	clinical	PDS000065758.678	4	10	SAMN13906278	GCA_019363275.1		antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ070	"HZ070"	Typhimurium	PDT001098735.1	2021-07-27T19:05:51Z	Kenya	blood	clinical	PDS000041999.97	5	27	SAMN13906277	GCA_019363295.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ069	"HZ069"	Enteritidis	PDT001098736.1	2021-07-27T19:05:54Z	Kenya	blood	clinical	PDS000074062.23	6		SAMN13906276	GCA_019363305.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ067	"HZ067"	Enteritidis	PDT001098738.1	2021-07-27T19:06:22Z	Kenya	blood	clinical	PDS000074062.23	1		SAMN13906274	GCA_019363355.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ066	"HZ066"	Enteritidis	PDT001098739.1	2021-07-27T19:06:26Z	Kenya	blood	clinical	PDS000074062.23	1		SAMN13906273	GCA_019363365.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ065	"HZ065"	Enteritidis	PDT001098740.1	2021-07-27T19:06:27Z	Kenya	blood	clinical	PDS000074062.23	1		SAMN13906272	GCA_019363395.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ064	"HZ064"	Enteritidis	PDT001098741.1	2021-07-27T19:06:34Z	Kenya	blood	clinical	PDS000074062.23	5		SAMN13906271	GCA_019363415.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ063	"HZ063"	Typhimurium	PDT001098742.1	2021-07-27T19:06:42Z	Kenya	blood	clinical	PDS000041999.97	0	21	SAMN13906270	GCA_019363435.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ059	"HZ059"	Typhimurium	PDT001098743.1	2021-07-27T19:07:09Z	Kenya	blood	clinical	PDS000041999.97	5	22	SAMN13906266	GCA_019363455.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ062	"HZ062"	Enteritidis	PDT001098745.1	2021-07-27T19:07:14Z	Kenya	blood	clinical	PDS000084711.184	23	33	SAMN13906269	GCA_019363495.1	aph(6)-Id=PARTIAL_END_OF_CONTIG	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ057	"HZ057"	Enteritidis	PDT001098747.1	2021-07-27T19:07:23Z	Kenya	blood	clinical	PDS000074062.23	0		SAMN13906264	GCA_019363535.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA7=COMPLETE,gyrA_S83Y=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ053	"HZ053"	Typhimurium	PDT001098749.1	2021-07-27T19:07:51Z	Kenya	blood	clinical	PDS000041999.97	2	24	SAMN13906260	GCA_019363565.1		antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ055	"HZ055"	Enteritidis	PDT001098751.1	2021-07-27T19:07:54Z	Kenya	blood	clinical	PDS000074062.23	0		SAMN13906262	GCA_019363595.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA7=COMPLETE,gyrA_S83Y=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ048	"HZ048"	Enteritidis	PDT001098753.1	2021-07-27T19:08:26Z	Kenya	blood	clinical	PDS000121788.50	2	20	SAMN13906257	GCA_019363655.1		antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ045	"HZ045"	Typhimurium	PDT001098754.1	2021-07-27T19:08:40Z	Kenya	blood	clinical	PDS000013838.96	38	34	SAMN13906254	GCA_019363675.1	aadA1=COMPLETE,aadA2=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,gyrA_D87Y=POINT,mef(B)=COMPLETE,sul3=COMPLETE,tet(A)=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ046	"HZ046"	Typhimurium	PDT001098756.1	2021-07-27T19:08:55Z	Kenya	blood	clinical	PDS000041999.97	6	23	SAMN13906255	GCA_019363705.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ041	"HZ041"	Virchow	PDT001098760.1	2021-07-27T19:09:32Z	Kenya	blood	clinical	PDS000074003.7	14		SAMN13906250	GCA_019363795.1		antigen_formula=7:r:1,2,serotype=Virchow
Salmonella enterica	HZ038	"HZ038"	Enteritidis	PDT001098763.1	2021-07-27T19:09:44Z	Kenya	blood	clinical	PDS000074062.23	22		SAMN13906247	GCA_019363855.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaOXA=PARTIAL_END_OF_CONTIG,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ037	"HZ037"	Typhimurium	PDT001098765.1	2021-07-27T19:10:07Z	Kenya	blood	clinical	PDS000041999.97	0	21	SAMN13906246	GCA_019363895.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ033	"HZ033"	Virchow	PDT001098767.1	2021-07-27T19:10:22Z	Kenya	feces	clinical	PDS000074003.7	14		SAMN13906242	GCA_019363935.1		antigen_formula=-:r:1,2,serotype=I -:r:1,2
Salmonella enterica	HZ029	"HZ029"	Enteritidis	PDT001098768.1	2021-07-27T19:10:44Z	Kenya	blood	clinical	PDS000065758.678	3	8	SAMN13906238	GCA_019363955.1		antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ031	"HZ031"	Enteritidis	PDT001098769.1	2021-07-27T19:10:48Z	Kenya	blood	clinical	PDS000074062.23	13		SAMN13906240	GCA_019363975.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM=PARTIAL,catA2=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ032	"HZ032"	Enteritidis	PDT001098770.1	2021-07-27T19:10:54Z	Kenya	feces	clinical	PDS000099326.6	33		SAMN13906241	GCA_019363995.1		antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ027	"HZ027"	Typhimurium	PDT001098771.1	2021-07-27T19:10:56Z	Kenya	blood	clinical	PDS000041999.97	4	26	SAMN13906237	GCA_019364025.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ023	"HZ023"	Typhimurium	PDT001098774.1	2021-07-27T19:11:27Z	Kenya	blood	clinical	PDS000041999.97	0	22	SAMN13906233	GCA_019364075.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ021	"HZ021"	Enteritidis	PDT001098775.1	2021-07-27T19:11:28Z	Kenya	feces	clinical	PDS000065758.678	0	9	SAMN13906231	GCA_019364095.1		antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ022	"HZ022"	Enteritidis	PDT001098777.1	2021-07-27T19:11:34Z	Kenya	blood	clinical	PDS000074062.23	1		SAMN13906232	GCA_019364125.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ020	"HZ020"	Newport	PDT001098778.1	2021-07-27T19:11:43Z	Kenya	feces	clinical	PDS000002190.84	22	28	SAMN13906230	GCA_019364155.1		antigen_formula=8:e,h:1,2,serotype=Newport
Salmonella enterica	HZ019	"HZ019"	Enteritidis	PDT001098779.1	2021-07-27T19:11:55Z	Kenya	feces	clinical	PDS000074062.23	2		SAMN13906229	GCA_019364175.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ017	"HZ017"	Typhimurium	PDT001098780.1	2021-07-27T19:12:03Z	Kenya	feces	clinical	PDS000041999.97	2	26	SAMN13906227	GCA_019364195.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ018	"HZ018"	Typhimurium	PDT001098781.1	2021-07-27T19:12:03Z	Kenya	feces	clinical	PDS000041999.97	0	22	SAMN13906228	GCA_019364205.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ016	"HZ016"	Typhimurium	PDT001098782.1	2021-07-27T19:12:15Z	Kenya	feces	clinical	PDS000041999.97	2	28	SAMN13906226	GCA_019364245.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ013	"HZ013"	Breda	PDT001098784.1	2021-07-27T19:12:27Z	Kenya	feces	clinical	PDS000096395.1			SAMN13906223	GCA_019364275.1		antigen_formula=8:z4,z23:e,n,z15,serotype=Chailey
Salmonella enterica	HZ012	"HZ012"	Enteritidis	PDT001098785.1	2021-07-27T19:12:51Z	Kenya	feces	clinical	PDS000065758.678	1	10	SAMN13906222	GCA_019364295.1		antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ009	"HZ009"	Enteritidis	PDT001098786.1	2021-07-27T19:12:51Z	Kenya	feces	clinical	PDS000065758.678	0	9	SAMN13906219	GCA_019364305.1		antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ011	"HZ011"	Enteritidis	PDT001098787.1	2021-07-27T19:12:51Z	Kenya	feces	clinical	PDS000065758.678	0	9	SAMN13906221	GCA_019364315.1		antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ010	"HZ010"	Enteritidis	PDT001098788.1	2021-07-27T19:12:56Z	Kenya	feces	clinical	PDS000065758.678	0	9	SAMN13906220	GCA_019364355.1		antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ008	"HZ008"	Enteritidis	PDT001098789.1	2021-07-27T19:12:57Z	Kenya	feces	clinical	PDS000065758.678	0	9	SAMN13906218	GCA_019364365.1		antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ005	"HZ005"	Typhimurium	PDT001098790.1	2021-07-27T19:13:27Z	Kenya	feces	clinical	PDS000041999.97	7	29	SAMN13906215	GCA_019364395.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ006	"HZ006"	Heidelberg	PDT001098791.1	2021-07-27T19:13:31Z	Kenya	feces	clinical	PDS000073976.8	9		SAMN13906216	GCA_019364415.1	fosA7=COMPLETE	antigen_formula=4:r:1,2,serotype=Heidelberg
Salmonella enterica	HZ004	"HZ004"	Enteritidis	PDT001098792.1	2021-07-27T19:13:33Z	Kenya	feces	clinical	PDS000074062.23	9		SAMN13906214	GCA_019364425.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ003	"HZ003"	Stanleyville	PDT001098793.1	2021-07-27T19:13:34Z	Kenya	feces	clinical	PDS000096404.1			SAMN13906213	GCA_019364435.1		antigen_formula=4:z4,z23:-,serotype=Stanleyville
Salmonella enterica	HZ007	"HZ007"	Aberdeen	PDT001098794.1	2021-07-27T19:13:35Z	Kenya	feces	clinical	PDS000096405.1			SAMN13906217	GCA_019364465.1		antigen_formula=11:i:1,2,serotype=Aberdeen
Salmonella enterica	HZ002	"HZ002"	Typhimurium	PDT001098795.1	2021-07-27T19:13:56Z	Kenya	feces	clinical	PDS000041999.97	8	15	SAMN13906212	GCA_019364495.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ001	"HZ001"	Typhimurium	PDT001098796.1	2021-07-27T19:14:14Z	Kenya	feces	clinical	PDS000041999.97	6	26	SAMN13906211	GCA_019364525.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	2011752322	"2011752322","SRS9621083"	Typhi	PDT001262611.1	2022-03-09T23:32:34Z	Kenya	Kibera	clinical	PDS000002867.909	0	16	SAMN20456378	GCA_022597975.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2010751545	"2010751545","SRS9662198"	Typhi	PDT001262612.1	2022-03-09T23:32:34Z	Kenya	Kibera	clinical	PDS000002867.909	10	21	SAMN20456369	GCA_022598355.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2009740325	"2009740325","SRS9662200"	Typhi	PDT001262613.1	2022-03-09T23:32:35Z	Kenya	Kibera	clinical	PDS000002867.909	0	16	SAMN20456362	GCA_022595655.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2010815066	"2010815066","SRS9662202"	Typhi	PDT001262614.1	2022-03-09T23:32:35Z	Kenya	Kibera	clinical	PDS000002867.909	2	21	SAMN20456372	GCA_022595675.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
